rainfall_mm,rainfall_24h,river_level,river_level_change,distance_to_danger,historical_flood_frequency,flood_affected_area,flood_confidence,flood_occurred
223.5660380074554,279.46,5.313859212156312,0.1427,4.69,0,0.0,0.852,1
193.87901311221825,242.35,4.269259363933958,0.0239,5.73,0,0.0,0.996,0
276.98678047088595,346.23,2.8218110886036407,0.3511,7.18,1,2.77,0.616,0
50.68626055756101,63.36,4.957278227645263,0.1634,5.04,1,0.51,0.667,1
225.4122796074032,281.77,9.520150452510851,0.3288,0.48,1,2.25,0.672,1
25.092927174980105,31.37,9.488849471790225,0.0523,0.51,0,0.0,0.779,1
169.58772285536924,211.98,2.7881731996174244,0.2615,7.21,1,1.7,0.617,0
165.56854184974375,206.96,8.842071649020069,0.1876,1.16,0,0.0,0.791,1
116.51551339402218,145.64,8.76754809387134,0.2684,1.23,0,0.0,0.972,1
253.37134430057017,316.71,2.495846476012755,0.4267,7.5,1,2.53,0.605,0
1.3111934358036703,1.64,5.9895074642305115,0.4864,4.01,0,0.0,0.746,0
156.05382056955622,195.07,8.69935759278425,0.3766,1.3,1,1.56,0.904,1
65.14606495055622,81.43,5.149948019518033,0.3834,4.85,1,0.65,0.662,1
223.04958573492988,278.81,3.697694669010072,0.2645,6.3,1,2.23,0.631,0
12.92022789182915,16.15,6.507854302432062,0.0487,3.49,0,0.0,0.852,0
249.4664064544733,311.83,1.7242506344317032,0.3335,8.28,1,2.49,0.604,1
251.42766801208543,314.28,1.617313816299235,0.0739,8.38,0,0.0,0.921,0
249.85980372105087,312.32,8.326461317742371,0.1228,1.67,1,2.5,0.627,0
45.77055801980096,57.21,0.4187491593812575,0.3538,9.58,0,0.0,0.81,1
189.12195556831347,236.4,8.036299792257493,0.3285,1.96,0,0.0,0.896,0
4.310207755016881,5.39,2.9049415809293153,0.1572,7.1,0,0.0,0.697,0
254.38877738675995,317.99,4.831224909520323,0.386,5.17,1,2.54,0.641,1
216.89255805258617,271.12,5.43515055047929,0.4697,4.56,1,2.17,0.67,1
159.3461192697758,199.18,7.670692734606802,0.2726,2.33,0,0.0,0.942,0
219.1774299289851,273.97,8.838579865433598,0.3388,1.16,1,2.19,0.882,0
28.297228995531665,35.37,8.042241253964654,0.1359,1.96,1,0.28,0.679,0
158.5967496530569,198.25,5.723437752804576,0.4854,4.28,1,1.59,0.886,1
87.38294754493363,109.23,3.4801367034936614,0.1369,6.52,1,0.87,0.883,0
291.7858389668919,364.73,5.2655782495865395,0.4437,4.73,1,2.92,0.999,0
257.1353851871705,321.42,0.300216846274719,0.4639,9.7,0,0.0,0.757,1
219.98270875019307,274.98,2.449801152397356,0.3598,7.55,0,0.0,0.946,0
280.1242905749196,350.16,3.6615536588757926,0.4058,6.34,1,2.8,0.779,1
104.05299136964211,130.07,3.1975452415150407,0.2289,6.8,0,0.0,0.959,1
270.26396969645435,337.83,0.951469407311568,0.4598,9.05,0,0.0,0.637,1
97.57146963201308,121.96,0.5075408141404458,0.3713,9.49,1,0.98,0.67,1
219.8390159073459,274.8,4.2071477957415295,0.1634,5.79,1,2.2,0.94,0
220.92507353293473,276.16,0.7479975329822319,0.0175,9.25,1,2.21,0.928,1
5.504962936228042,6.88,2.8620805854153386,0.2704,7.14,0,0.0,0.722,0
108.31790948345856,135.4,4.7482565875329295,0.4203,5.25,0,0.0,0.839,0
5.829801722549366,7.29,2.099612713581811,0.4303,7.9,0,0.0,0.753,1
299.12760528307456,373.91,0.7953492634557391,0.4176,9.2,1,2.99,0.604,1
36.6590285487714,45.82,4.32133270645793,0.1074,5.68,0,0.0,0.61,1
162.8432686944328,203.55,4.484764984919699,0.2131,5.52,0,0.0,0.622,0
237.16687162879117,296.46,9.156142963287202,0.3069,0.84,1,2.37,0.838,0
60.37908067826774,75.47,1.2783764257646713,0.3338,8.72,1,0.6,0.712,0
145.5158004286418,181.89,6.149953776776283,0.1673,3.85,1,1.46,0.658,0
182.2286282763453,227.79,3.1970256636537098,0.3463,6.8,1,1.82,0.976,1
48.061426318663614,60.08,1.2359783039692152,0.2954,8.76,1,0.48,0.649,0
233.56663797346155,291.96,3.931471067752528,0.2834,6.07,0,0.0,0.87,0
89.8009371568096,112.25,4.279375853642152,0.3315,5.72,0,0.0,0.958,1
63.306922901652094,79.13,3.63564514290763,0.3017,6.36,0,0.0,0.666,1
167.48662393122507,209.36,7.657327409353288,0.0834,2.34,0,0.0,0.686,1
123.09408829288137,153.87,8.392064699539363,0.4372,1.61,0,0.0,0.83,0
276.0857833909253,345.11,1.4873176176321743,0.1203,8.51,1,2.76,0.803,1
264.0188094594462,330.02,1.6790507162963364,0.3722,8.32,1,2.64,0.808,1
145.00519901666496,181.26,4.212175981433277,0.0882,5.79,1,1.45,0.822,0
107.77913241767926,134.72,3.201889611015385,0.3305,6.8,0,0.0,0.98,0
97.65539448937956,122.07,8.195736053923374,0.4478,1.8,1,0.98,0.622,0
80.26908692445221,100.34,9.96811203114993,0.0049,0.03,0,0.0,0.904,1
163.36435611374318,204.21,1.8111037143446216,0.4898,8.19,0,0.0,0.693,0
241.49358142036303,301.87,7.625441508398029,0.0148,2.37,1,2.41,0.749,1
93.22698246106734,116.53,6.072468162166364,0.0057,3.93,1,0.93,0.636,1
57.02822690642445,71.29,6.444240666350147,0.4288,3.56,1,0.57,0.778,0
142.64514185498604,178.31,2.6444146900388654,0.3544,7.36,0,0.0,0.922,0
20.71032503929996,25.89,0.9719622213912192,0.0529,9.03,0,0.0,0.639,0
210.3837018389121,262.98,5.432561059013258,0.4687,4.57,0,0.0,0.71,1
155.50747989058007,194.38,6.135058489038421,0.336,3.86,1,1.56,0.749,1
148.91244239185625,186.14,9.630489398824702,0.0555,0.37,1,1.49,0.642,1
90.13361386500677,112.67,6.752310640888769,0.4303,3.25,0,0.0,0.905,1
271.402031259521,339.25,4.436843001715214,0.2405,5.56,0,0.0,0.915,1
27.145887554865812,33.93,9.940011287889837,0.1391,0.06,1,0.27,0.934,0
260.94720266610943,326.18,3.732389748775028,0.4125,6.27,0,0.0,0.834,1
113.0115607247768,141.26,1.6255850186533938,0.3692,8.37,0,0.0,0.803,1
264.1870547925067,330.23,6.179800527846582,0.3115,3.82,1,2.64,0.705,1
218.6284374997151,273.29,2.6625063342189073,0.4493,7.34,0,0.0,0.862,1
31.25121799861149,39.06,9.222048369006586,0.4306,0.78,0,0.0,0.778,0
249.46088595280608,311.83,4.278683644721994,0.1134,5.72,0,0.0,0.988,1
204.6530501098515,255.82,1.4961634988073558,0.4393,8.5,1,2.05,0.987,1
9.690573874604535,12.11,1.4163057016514802,0.187,8.58,1,0.1,0.962,1
40.11080463290099,50.14,6.4963940601007035,0.2159,3.5,1,0.4,0.744,0
190.68841675070857,238.36,3.65897307978584,0.4862,6.34,0,0.0,0.747,1
198.78015086408547,248.48,3.637245470510636,0.3799,6.36,1,1.99,0.941,0
223.99542985127852,279.99,6.123239552853375,0.1607,3.88,1,2.24,0.892,0
216.07362023249456,270.09,2.2151187646208994,0.324,7.78,1,2.16,0.882,1
197.8559864009865,247.32,1.4542825829487716,0.2697,8.55,0,0.0,0.712,1
229.87167052392675,287.34,6.572625107282068,0.0583,3.43,0,0.0,0.933,1
172.52571176771184,215.66,0.05237036630238,0.4439,9.95,0,0.0,0.832,0
78.23741565733647,97.8,9.073649817524286,0.4109,0.93,1,0.78,0.779,1
273.7129841192155,342.14,1.8297092079398456,0.3889,8.17,1,2.74,0.946,0
5.46420927959338,6.83,4.478560601559394,0.2796,5.52,1,0.05,0.758,0
109.96851596144708,137.46,2.1147853514353585,0.1104,7.89,1,1.1,0.862,1
218.661087929149,273.33,2.182196687297661,0.4419,7.82,0,0.0,0.786,0
128.1468123449023,160.18,8.350013670135052,0.1765,1.65,0,0.0,0.837,1
7.450322244004292,9.31,5.850335131822715,0.0101,4.15,1,0.07,0.616,1
19.794270934863956,24.74,3.1145034396266413,0.4909,6.89,1,0.2,0.784,1
194.59121074148655,243.24,2.510987299437341,0.4306,7.49,1,1.95,0.823,1
289.4593798215899,361.82,2.1286243988458056,0.3113,7.87,0,0.0,0.797,1
165.55909075034967,206.95,5.544483530199581,0.0062,4.46,1,1.66,0.939,1
152.02734540713072,190.03,7.307894127169579,0.1139,2.69,0,0.0,0.724,1
95.49756391688018,119.37,2.5352738235340047,0.226,7.46,1,0.95,0.954,0
77.00720215981895,96.26,3.3230059482242567,0.314,6.68,0,0.0,0.761,1
6.295494526885415,7.87,7.203655960367758,0.3541,2.8,0,0.0,0.878,0
81.88646029214135,102.36,7.372780166620805,0.3941,2.63,0,0.0,0.635,0
134.73313225957574,168.42,2.0732315178166836,0.2778,7.93,0,0.0,0.68,1
59.38493491468505,74.23,3.822023300473222,0.3281,6.18,1,0.59,0.904,1
26.204396544428764,32.76,8.699577250643355,0.4056,1.3,0,0.0,0.605,1
215.31836017638076,269.15,7.401922466597429,0.3599,2.6,1,2.15,0.987,0
268.3860807204201,335.48,1.624953240280914,0.4774,8.38,1,2.68,0.676,0
281.0316209061257,351.29,3.859629280277347,0.4373,6.14,1,2.81,0.961,0
185.3996185490968,231.75,9.732937819155785,0.0847,0.27,0,0.0,0.806,1
15.83237477978454,19.79,5.2537760418680755,0.4737,4.75,0,0.0,0.826,0
222.258788988532,277.82,7.1934615868616465,0.1021,2.81,1,2.22,0.634,1
33.028591578565916,41.29,0.9203501804102564,0.4956,9.08,0,0.0,0.746,0
200.9244353063472,251.16,8.325099620668567,0.3507,1.67,1,2.01,0.662,0
233.80975072436271,292.26,6.047849220220365,0.3138,3.95,0,0.0,0.81,0
217.75941324794184,272.2,1.7560043212173648,0.1622,8.24,1,2.18,0.82,0
285.5651417283392,356.96,3.8021177104363826,0.0666,6.2,0,0.0,0.884,0
221.44388534021692,276.8,0.8302759527571768,0.0631,9.17,1,2.21,0.951,1
207.96293339454257,259.95,7.770105281537846,0.4333,2.23,0,0.0,0.787,1
78.52295165493072,98.15,7.44878999977278,0.2162,2.55,1,0.79,0.693,1
277.4306059307705,346.79,4.9023102020114635,0.2799,5.1,0,0.0,0.733,1
53.863161238250065,67.33,4.520163953085106,0.4659,5.48,1,0.54,0.939,1
271.4689834419379,339.34,4.634246193908844,0.1277,5.37,0,0.0,0.658,0
93.79876300377312,117.25,0.3746677867534309,0.382,9.63,1,0.94,0.851,0
39.04907816330062,48.81,3.6824496708503176,0.2352,6.32,1,0.39,0.605,0
248.00490818135123,310.01,1.285039813724943,0.1064,8.71,1,2.48,0.698,1
0.7486360802487435,0.94,1.8479236220345108,0.4265,8.15,1,0.01,0.837,1
249.6264953042492,312.03,9.621167086852822,0.34,0.38,0,0.0,0.783,1
78.69355261379278,98.37,2.6178520953451203,0.0475,7.38,1,0.79,0.797,1
265.4163818266864,331.77,4.836249744747125,0.2709,5.16,0,0.0,0.864,0
207.44375467247377,259.3,8.87792479194958,0.4259,1.12,1,2.07,0.694,1
199.85499985517703,249.82,4.134913839350732,0.0335,5.87,1,2.0,0.712,1
109.595868949453,136.99,5.286181396191686,0.2081,4.71,1,1.1,0.874,0
17.820892167231296,22.28,1.6878772766418026,0.4026,8.31,0,0.0,0.815,1
249.0219294616732,311.28,2.850793925051444,0.4292,7.15,1,2.49,0.606,1
51.2711385529584,64.09,5.061141598844888,0.3877,4.94,0,0.0,0.868,0
111.67759256842568,139.6,3.6490148602606274,0.1529,6.35,0,0.0,0.848,1
180.10640565272453,225.13,0.3825570065207573,0.2535,9.62,0,0.0,0.631,1
144.67612156818652,180.85,4.008290333804347,0.3706,5.99,0,0.0,0.899,0
59.59819055139541,74.5,8.151057640019202,0.0763,1.85,0,0.0,0.809,0
42.18490706468517,52.73,1.1605944298643556,0.2975,8.84,0,0.0,0.682,0
36.973881675087185,46.22,0.1873139437809745,0.3602,9.81,0,0.0,0.824,1
258.9023644497603,323.63,1.187027567551027,0.425,8.81,1,2.59,0.838,1
9.467864718400088,11.83,6.868701946482667,0.0558,3.13,1,0.09,0.968,0
293.10427787996827,366.38,7.946446387784879,0.1648,2.05,0,0.0,0.897,1
59.55860711562423,74.45,0.4872655559560557,0.2708,9.51,1,0.6,0.721,0
33.09668906372344,41.37,8.875509035359737,0.3505,1.12,1,0.33,0.647,0
173.09149643303854,216.36,6.273253615815433,0.365,3.73,0,0.0,0.941,1
23.995787382208988,29.99,5.181313484576454,0.1266,4.82,0,0.0,0.938,0
180.7359789490785,225.92,2.535918880136969,0.0069,7.46,1,1.81,0.67,0
255.18799344408396,318.98,3.717003147356501,0.3469,6.28,1,2.55,0.625,0
14.36940644022745,17.96,9.469732726795478,0.4546,0.53,0,0.0,0.885,0
239.96058135856325,299.95,9.1154643364622,0.3988,0.88,1,2.4,0.889,1
118.3432322946356,147.93,6.254645535017813,0.3112,3.75,0,0.0,0.671,0
47.847190149362994,59.81,5.789112176678487,0.4888,4.21,0,0.0,0.867,0
52.82894408023772,66.04,2.1054466415704685,0.2166,7.89,1,0.53,0.712,1
275.62936310826785,344.54,9.532785378516516,0.2625,0.47,0,0.0,0.704,1
33.18172558219934,41.48,7.553917131090458,0.0061,2.45,1,0.33,0.73,1
260.0348361346971,325.04,3.822596979353637,0.473,6.18,1,2.6,0.808,0
163.27338629508438,204.09,8.15831517046712,0.2917,1.84,1,1.63,0.922,1
11.716853644931724,14.65,2.118746622668619,0.1954,7.88,1,0.12,0.799,0
139.3428437152015,174.18,2.1322865383133847,0.0223,7.87,0,0.0,0.719,0
245.2348543428902,306.54,7.909612345570305,0.1812,2.09,1,2.45,0.954,0
217.86083629173012,272.33,5.593079808671537,0.0018,4.41,0,0.0,0.622,0
146.63472530541537,183.29,5.55835288527004,0.1622,4.44,1,1.47,0.919,1
258.0149639088651,322.52,5.7367082737050765,0.4757,4.26,1,2.58,0.914,1
36.10942853406891,45.14,1.25806817016346,0.0771,8.74,1,0.36,0.701,0
272.9823160177107,341.23,3.495590743968876,0.2727,6.5,1,2.73,0.679,1
253.93236254500465,317.42,5.730796698419633,0.0933,4.27,1,2.54,0.95,0
212.4830476971708,265.6,2.475884265733995,0.3917,7.52,0,0.0,0.824,0
245.3663226386248,306.71,5.040049595255212,0.2812,4.96,1,2.45,0.618,1
163.1446520527998,203.93,5.570352382540103,0.1011,4.43,1,1.63,0.956,0
202.54872872930005,253.19,9.42813878387764,0.4331,0.57,0,0.0,0.74,1
168.17942121233366,210.22,2.4577580905835736,0.392,7.54,0,0.0,0.737,0
106.6285591523848,133.29,4.393572915573264,0.4757,5.61,1,1.07,0.857,0
170.65823920835328,213.32,9.815112105441615,0.0003,0.18,1,1.71,0.865,0
77.23959975957771,96.55,1.8678987621794465,0.2286,8.13,1,0.77,0.741,0
132.08375125223557,165.1,7.800194859331496,0.4999,2.2,0,0.0,0.657,0
84.23262217807296,105.29,1.771549556369573,0.4056,8.23,0,0.0,0.821,1
36.8663368384167,46.08,8.50046572777236,0.4156,1.5,0,0.0,0.85,1
96.55855691697184,120.7,4.879739373508939,0.3106,5.12,0,0.0,0.944,1
255.5961654554312,319.5,9.721614847099527,0.3564,0.28,0,0.0,0.794,0
114.32423119269173,142.91,1.7007496744056394,0.4027,8.3,1,1.14,0.858,0
224.40109469066073,280.5,6.879263457451211,0.0461,3.12,0,0.0,0.622,0
52.55935627144838,65.7,6.95279250423816,0.3463,3.05,0,0.0,0.958,1
127.32574775029248,159.16,7.188754375364809,0.4077,2.81,1,1.27,0.731,0
34.45682080055297,43.07,1.0096876376229147,0.0204,8.99,1,0.34,0.853,0
41.58631901024691,51.98,2.8856098822464604,0.1485,7.11,0,0.0,0.966,0
185.2309139670207,231.54,3.380168272465519,0.162,6.62,0,0.0,0.924,1
182.24454523470337,227.81,3.2428760803267953,0.4273,6.76,1,1.82,0.855,1
64.01157220645867,80.01,6.750207190002863,0.3902,3.25,0,0.0,0.881,0
142.32695828663958,177.91,0.5482967061386235,0.3282,9.45,1,1.42,0.968,1
258.99185009338436,323.74,7.300786179852055,0.4024,2.7,0,0.0,0.925,0
52.26045260294486,65.33,5.265843745506256,0.2267,4.73,1,0.52,0.844,1
5.7631599220544505,7.2,1.7299716916722765,0.4374,8.27,1,0.06,0.863,1
195.5985421990717,244.5,2.2611868990374395,0.1171,7.74,1,1.96,0.659,0
16.049462426605498,20.06,0.9758031553423951,0.3523,9.02,1,0.16,0.788,1
293.9820715717338,367.48,4.59058852386863,0.1209,5.41,0,0.0,0.72,1
182.8860851396643,228.61,5.949214032596419,0.0199,4.05,1,1.83,0.773,1
141.11890585319168,176.4,5.809720492564256,0.1421,4.19,0,0.0,0.865,1
128.99776200729204,161.25,9.623678724058646,0.2465,0.38,1,1.29,0.66,1
171.92119755507943,214.9,2.959660320045171,0.4217,7.04,1,1.72,0.607,1
27.187331016064476,33.98,7.620798456028799,0.2544,2.38,0,0.0,0.759,0
279.00571764584873,348.76,7.230775430131221,0.0896,2.77,0,0.0,0.729,1
187.69262056556332,234.62,0.6132698061222253,0.4964,9.39,1,1.88,0.768,1
55.19354928327264,68.99,9.30005076721791,0.135,0.7,0,0.0,0.972,0
168.77431612939884,210.97,9.313039188457502,0.4926,0.69,1,1.69,0.883,1
39.97695174990349,49.97,3.9633518213790584,0.4682,6.04,0,0.0,0.731,0
5.265815267493634,6.58,4.176778350057363,0.2712,5.82,1,0.05,0.672,1
189.1550955641994,236.44,8.195969296010675,0.046,1.8,0,0.0,0.847,1
194.54500256103833,243.18,4.950306554718692,0.3477,5.05,1,1.95,0.863,0
175.10897484102466,218.89,7.992006985157846,0.4229,2.01,1,1.75,0.793,1
55.044961308006926,68.81,0.3612516910486418,0.2227,9.64,0,0.0,0.685,0
181.02895754843013,226.29,2.5027061238059014,0.1195,7.5,0,0.0,0.611,0
16.953282277355942,21.19,0.9106498518836316,0.4014,9.09,0,0.0,0.706,1
182.7715066715767,228.46,4.541980522318095,0.2725,5.46,0,0.0,0.783,1
166.20510573228563,207.76,8.541594445708956,0.0988,1.46,0,0.0,0.915,0
196.57644925172983,245.72,5.6978774346604055,0.4748,4.3,0,0.0,0.942,1
268.64268172571815,335.8,5.203335385985419,0.474,4.8,1,2.69,0.765,0
255.107431571861,318.88,3.661068938956099,0.1835,6.34,1,2.55,0.918,1
294.19625746876164,367.75,0.6360987672651108,0.032,9.36,1,2.94,0.997,0
292.8723098809725,366.09,7.66409670488431,0.3154,2.34,1,2.93,0.887,0
231.69590801212576,289.62,5.70766065982748,0.1586,4.29,0,0.0,0.891,1
286.9258866533184,358.66,9.309655071235284,0.0332,0.69,1,2.87,0.964,1
260.1851657667336,325.23,4.3196522432294575,0.4459,5.68,0,0.0,0.735,0
218.27473496849183,272.84,4.014996365129426,0.4991,5.99,0,0.0,0.604,1
22.61527639312656,28.27,9.743469904059028,0.1752,0.26,1,0.23,0.995,1
14.714966480966329,18.39,1.411574949452642,0.3724,8.59,1,0.15,0.796,1
251.27987025173107,314.1,2.523615327480382,0.0329,7.48,1,2.51,0.914,1
146.8967573615095,183.62,4.881642154484959,0.1849,5.12,1,1.47,0.925,0
244.38200531247628,305.48,5.235443015230831,0.0544,4.76,0,0.0,0.759,1
93.8754811965658,117.34,5.487166199653918,0.0277,4.51,0,0.0,0.817,1
119.29495749690383,149.12,2.121099297955502,0.2944,7.88,1,1.19,0.816,1
210.0560163035796,262.57,9.268480484566096,0.401,0.73,0,0.0,0.688,0
274.598021079628,343.25,7.035020970577321,0.2265,2.96,0,0.0,0.647,0
26.32844234366578,32.91,2.584398495596197,0.2621,7.42,0,0.0,0.817,0
258.4434433903819,323.05,2.9419299884670513,0.1354,7.06,1,2.58,0.648,1
237.9038174638096,297.38,8.803584652735573,0.3682,1.2,1,2.38,0.738,0
94.6617812189564,118.33,3.803554074888027,0.1805,6.2,1,0.95,0.674,1
106.56498423946788,133.21,5.563633615709599,0.0337,4.44,0,0.0,0.883,1
13.938443166572888,17.42,1.204267786634925,0.0828,8.8,0,0.0,0.949,0
4.722183335015395,5.9,2.517327984150199,0.0642,7.48,1,0.05,0.831,1
143.10183790731872,178.88,4.165766907266985,0.2179,5.83,1,1.43,0.764,1
28.66189364919316,35.83,6.561373778717986,0.0326,3.44,1,0.29,0.999,1
58.20054432456391,72.75,2.802206587641982,0.4032,7.2,1,0.58,0.608,0
254.03015985799908,317.54,9.507615122621331,0.454,0.49,0,0.0,0.722,0
171.30851737513575,214.14,2.202171519025998,0.1242,7.8,0,0.0,0.711,1
190.089731179834,237.61,7.78906889959848,0.2428,2.21,1,1.9,0.742,1
56.24379924957601,70.3,3.645988127337657,0.2595,6.35,1,0.56,0.692,0
248.59854133632584,310.75,8.334008768618204,0.4925,1.67,0,0.0,0.706,0
260.3939317319243,325.49,9.231057118887732,0.0328,0.77,0,0.0,0.703,1
156.99827811391302,196.25,1.8701556150452523,0.3339,8.13,1,1.57,0.802,1
273.76733156359796,342.21,4.914770420655014,0.1729,5.09,1,2.74,0.756,0
253.4485874863745,316.81,1.5436587392441936,0.2509,8.46,0,0.0,0.856,0
219.3972530023314,274.25,7.05825230785949,0.1085,2.94,1,2.19,0.806,0
220.2227747080886,275.28,8.322380812277695,0.0801,1.68,0,0.0,0.673,1
31.618042185258982,39.52,3.894679382578931,0.1218,6.11,0,0.0,0.924,1
81.25081130869974,101.56,3.967509029593388,0.0356,6.03,0,0.0,0.789,1
20.054165945302817,25.07,2.038397807443938,0.139,7.96,0,0.0,0.661,1
2.6043627678925985,3.26,3.0653465734716843,0.3452,6.93,0,0.0,0.667,1
47.49285941517304,59.37,3.238930590375796,0.3257,6.76,1,0.47,0.919,1
264.146154794082,330.18,1.555742767712297,0.2772,8.44,1,2.64,0.881,1
71.96221771081545,89.95,3.099522300653288,0.0002,6.9,1,0.72,0.803,1
291.04618877751653,363.81,9.072569011777624,0.0629,0.93,0,0.0,0.722,1
179.18729986836183,223.98,3.2538583248056128,0.4214,6.75,1,1.79,0.784,0
71.17754629040711,88.97,2.7443718526967196,0.1359,7.26,1,0.71,0.855,0
149.13924104526384,186.42,3.846422829029845,0.4561,6.15,1,1.49,0.952,1
65.72844681003461,82.16,9.602730379980336,0.4373,0.4,1,0.66,0.822,0
295.1920674547122,368.99,7.645791318851227,0.0775,2.35,0,0.0,0.711,1
254.17949517148915,317.72,2.0173831754775517,0.4491,7.98,1,2.54,0.617,0
7.871636634698731,9.84,7.525515951030842,0.3139,2.47,1,0.08,0.67,1
284.33280944024136,355.42,7.6623484215458495,0.3151,2.34,1,2.84,0.86,0
216.3195321908662,270.4,9.501370746802849,0.4263,0.5,1,2.16,0.664,1
24.7143756063835,30.89,8.910951088619228,0.2025,1.09,0,0.0,0.793,0
201.19132389793367,251.49,0.9519498313102848,0.3676,9.05,0,0.0,0.88,1
194.07800938970564,242.6,4.545765413677291,0.3339,5.45,0,0.0,0.723,1
65.63662374227503,82.05,7.029935780869553,0.3858,2.97,1,0.66,0.868,1
227.53401000227268,284.42,9.73368800869901,0.3301,0.27,0,0.0,0.832,1
26.119410993890135,32.65,0.8515471815443065,0.04,9.15,0,0.0,0.776,0
146.83355436937435,183.54,3.682327489222184,0.1464,6.32,1,1.47,0.959,1
2.9769621489263765,3.72,4.922238026840637,0.47,5.08,0,0.0,0.877,0
290.6212466684239,363.28,4.13244193527852,0.1117,5.87,1,2.91,0.744,0
225.4690895330728,281.84,4.557784430284025,0.2361,5.44,0,0.0,0.922,1
47.65562284789681,59.57,3.6910213972489094,0.1785,6.31,1,0.48,0.895,1
102.50221198538487,128.13,9.706226141266743,0.0431,0.29,0,0.0,0.917,0
48.16871334245288,60.21,8.032447789612897,0.0906,1.97,1,0.48,0.856,1
229.9852392387944,287.48,7.366599117633678,0.1433,2.63,0,0.0,0.752,1
17.66889762831455,22.09,4.107013581064502,0.2317,5.89,1,0.18,0.739,0
252.12199666911425,315.15,8.815235808502315,0.4373,1.18,1,2.52,0.862,0
282.658901650719,353.32,0.9333928720443264,0.2578,9.07,0,0.0,0.652,0
202.98838284188997,253.74,1.4341852625748497,0.326,8.57,0,0.0,0.928,0
63.88963500043025,79.86,9.540578532810883,0.213,0.46,1,0.64,0.748,0
108.02702874406523,135.03,5.6698830342255295,0.435,4.33,0,0.0,0.852,0
143.1719624426794,178.96,1.594577756692409,0.3313,8.41,1,1.43,0.8,1
181.38743166067613,226.73,9.49145707750745,0.0453,0.51,1,1.81,0.808,1
200.59892694350623,250.75,9.748432747641276,0.2388,0.25,0,0.0,0.895,1
166.26441459566485,207.83,8.814930681952099,0.4136,1.19,1,1.66,0.851,0
105.39417624655673,131.74,2.3855785498161906,0.3668,7.61,1,1.05,0.7,0
267.2751841694709,334.09,2.78493985918012,0.4527,7.22,1,2.67,0.63,1
24.41761740538747,30.52,4.0697285255187285,0.1138,5.93,0,0.0,0.936,1
139.87681627304852,174.85,5.7932172585800945,0.4886,4.21,0,0.0,0.954,1
232.6694515402442,290.84,9.921814095695122,0.1425,0.08,1,2.33,0.666,0
18.26179958742027,22.83,9.561335468327858,0.0251,0.44,0,0.0,0.724,1
211.60056504339036,264.5,9.211390586977403,0.2478,0.79,0,0.0,0.713,1
245.9134868259975,307.39,0.8927629881354582,0.0552,9.11,0,0.0,0.975,0
198.24938955811567,247.81,7.571663452240955,0.3407,2.43,0,0.0,0.682,0
3.881067682606798,4.85,8.768458613396913,0.4503,1.23,1,0.04,0.667,0
54.04110813966187,67.55,3.332795295388664,0.4607,6.67,1,0.54,0.673,1
102.63392366758522,128.29,2.195740342008076,0.3035,7.8,0,0.0,0.892,0
70.10701069141378,87.63,7.484414938868724,0.2676,2.52,1,0.7,0.955,0
288.79564206822823,360.99,0.9083775639150682,0.497,9.09,1,2.89,0.757,0
195.4781742341381,244.35,9.408582021478272,0.2897,0.59,1,1.95,0.654,0
89.09128720547109,111.36,1.5607764425628023,0.4637,8.44,1,0.89,0.834,0
278.90924959963365,348.64,4.575378521702092,0.4583,5.42,0,0.0,0.684,0
222.17825984285605,277.72,9.827978496670962,0.1448,0.17,0,0.0,0.626,1
85.38216354811259,106.73,9.882202165370105,0.0069,0.12,1,0.85,0.954,1
113.66447082058662,142.08,7.759902866955368,0.2196,2.24,0,0.0,0.948,1
59.82865749118702,74.79,8.391884848278139,0.4307,1.61,0,0.0,0.99,1
291.32219947974653,364.15,9.671707421915004,0.4181,0.33,1,2.91,0.79,1
155.18894876702197,193.99,9.274295094143692,0.3018,0.73,0,0.0,0.718,0
268.8170062493954,336.02,6.221086322838477,0.0783,3.78,1,2.69,0.908,1
103.9499313050543,129.94,7.346169809287301,0.0538,2.65,1,1.04,0.672,0
258.2524809292427,322.82,5.937765539485278,0.4773,4.06,0,0.0,0.697,0
16.16605452814919,20.21,5.064952739715744,0.2107,4.94,0,0.0,0.702,1
294.6270952572864,368.28,8.808290165289472,0.3241,1.19,0,0.0,0.981,0
273.6103101099908,342.01,7.380251121370199,0.4529,2.62,0,0.0,0.892,0
108.96088343299648,136.2,8.59816170368031,0.4349,1.4,1,1.09,0.653,1
232.4166495943732,290.52,0.9591096340541028,0.2835,9.04,1,2.32,0.637,0
225.6773779421478,282.1,5.764851676244815,0.244,4.24,0,0.0,0.937,0
270.3764391308795,337.97,3.2951682834824867,0.3676,6.7,1,2.7,0.921,1
92.17649433864334,115.22,5.13393978306116,0.1748,4.87,1,0.92,0.868,0
139.65600159424486,174.57,6.129654446365496,0.3127,3.87,0,0.0,0.678,0
259.4998837818159,324.37,8.457584721322844,0.0116,1.54,1,2.59,0.792,1
233.5738362405648,291.97,0.3187772455861504,0.4122,9.68,0,0.0,0.841,0
118.04001562208374,147.55,1.6398337268159568,0.499,8.36,1,1.18,0.973,0
253.71756987363665,317.15,9.214457412803158,0.4774,0.79,1,2.54,0.668,1
14.086211769720446,17.61,9.67270709923254,0.1799,0.33,1,0.14,0.806,0
234.61389088889703,293.27,0.5542268309744758,0.2656,9.45,0,0.0,0.663,0
