Station,District,Latitude,Longitude,timestamp,river_level
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 05:00:00,0.304
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 06:00:00,0.315
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 07:00:00,0.523
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 09:00:00,0.569
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 10:00:00,0.492
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 11:00:00,0.435
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 12:00:00,0.403
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 13:00:00,0.374
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 14:00:00,0.351
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 15:00:00,0.328
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 16:00:00,0.301
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 17:00:00,0.288
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 18:00:00,0.275
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 19:00:00,0.269
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 20:00:00,0.265
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 21:00:00,0.268
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 22:00:00,0.255
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-09 23:00:00,0.27
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 00:00:00,0.267
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 01:00:00,0.267
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 02:00:00,0.269
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 03:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 04:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 05:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 06:00:00,0.262
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 07:00:00,0.265
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 08:00:00,0.263
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 09:00:00,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 10:00:00,0.268
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 11:00:00,0.277
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 12:00:00,0.269
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 13:00:00,0.273
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 14:00:00,0.283
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 15:00:00,0.283
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 17:00:00,0.277
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 18:00:00,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 19:00:00,0.268
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 20:00:00,0.27
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-10 21:00:00,0.276
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 00:00:00,0.28
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 01:00:00,0.283
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 02:00:00,0.283
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 03:00:00,0.282
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 04:00:00,0.281
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 05:00:00,0.279
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 06:00:00,0.278
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 08:00:00,0.277
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 10:00:00,0.258
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 11:00:00,0.254
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 12:00:00,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 13:00:00,0.258
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 14:00:00,0.277
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 15:00:00,0.255
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 16:00:00,0.276
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 17:00:00,0.262
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 18:00:00,0.275
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 19:00:00,0.264
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 20:00:00,0.257
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 21:00:00,0.273
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 22:00:00,0.292
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-11 23:00:00,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 00:00:00,0.314
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 02:00:00,0.308
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 03:00:00,0.296
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 04:00:00,0.288
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 05:00:00,0.279
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 06:00:00,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 07:00:00,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 08:00:00,0.259
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 09:00:00,0.269
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 10:00:00,0.273
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 12:00:00,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 13:00:00,0.374
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 15:00:00,0.347
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 17:00:00,0.347
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 18:00:00,0.359
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 19:00:00,0.351
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 20:00:00,0.348
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 21:00:00,0.347
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 22:00:00,0.346
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-12 23:00:00,0.345
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 00:00:00,0.34
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 01:00:00,0.335
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 02:00:00,0.324
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 03:00:00,0.318
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 04:00:00,0.313
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 05:00:00,0.312
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 06:00:00,0.309
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 07:00:00,0.317
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 08:00:00,0.317
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 09:00:00,0.303
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 10:00:00,0.302
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 11:00:00,0.289
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 12:00:00,0.29
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 13:00:00,0.289
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 14:00:00,0.288
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 15:00:00,0.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 16:00:00,0.285
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 17:00:00,0.28
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 18:00:00,0.271
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 19:00:00,0.262
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 20:00:00,0.259
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 21:00:00,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 22:00:00,0.254
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-13 23:00:00,0.25
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 00:00:00,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 01:00:00,0.247
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 02:00:00,0.245
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 03:00:00,0.246
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 04:00:00,0.246
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 05:00:00,0.246
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 06:00:00,0.248
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 07:00:00,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 08:00:00,0.252
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 09:00:00,0.262
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 10:00:00,0.257
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 11:00:00,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 12:00:00,0.234
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 13:00:00,0.204
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 14:00:00,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 15:00:00,0.241
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 16:00:00,0.221
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 17:00:00,0.22
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 18:00:00,0.225
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 19:00:00,0.219
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 20:00:00,0.215
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 21:00:00,0.211
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 22:00:00,0.203
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-14 23:00:00,0.212
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 00:00:00,0.212
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 01:00:00,0.205
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 02:00:00,0.205
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 03:00:00,0.204
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 04:00:00,0.208
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 05:00:00,0.206
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 06:00:00,0.198
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 07:00:00,0.198
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 08:00:00,0.202
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 09:00:00,0.192
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 10:00:00,0.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 11:00:00,0.2
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 12:00:00,0.189
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 13:00:00,0.188
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 14:00:00,0.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 15:00:00,0.194
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 16:00:00,0.175
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 17:00:00,0.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 18:00:00,0.176
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 19:00:00,0.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 20:00:00,0.182
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 21:00:00,0.181
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 22:00:00,0.184
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-15 23:00:00,0.186
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 00:00:00,0.186
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 01:00:00,0.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 02:00:00,0.19
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 03:00:00,0.183
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 04:00:00,0.183
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 05:00:00,0.186
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 06:00:00,0.185
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 07:00:00,0.181
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 08:00:00,0.183
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 09:00:00,0.186
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 10:00:00,0.183
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 11:00:00,0.172
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 12:00:00,0.181
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 13:00:00,0.176
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 14:00:00,0.181
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 15:00:00,0.175
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 16:00:00,0.17
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 17:00:00,0.167
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 18:00:00,0.163
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 19:00:00,0.165
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 20:00:00,0.155
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 21:00:00,0.167
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 22:00:00,0.161
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-16 23:00:00,0.155
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 00:00:00,0.148
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 01:00:00,0.151
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 02:00:00,0.137
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 03:00:00,0.122
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 04:00:00,0.128
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 06:00:00,0.119
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 07:00:00,0.127
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 08:00:00,0.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 09:00:00,0.33
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 10:00:00,0.322
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 11:00:00,0.364
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 12:00:00,0.375
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 13:00:00,0.366
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 14:00:00,0.35
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 15:00:00,0.388
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 16:00:00,0.381
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 17:00:00,0.377
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 18:00:00,0.368
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 19:00:00,0.348
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 20:00:00,0.33
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 21:00:00,0.311
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 22:00:00,0.322
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-17 23:00:00,0.296
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 00:00:00,0.291
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 01:00:00,0.302
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 02:00:00,0.307
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 03:00:00,0.297
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 04:00:00,0.306
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 05:00:00,0.29
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 06:00:00,0.292
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 07:00:00,0.278
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 08:00:00,0.276
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 09:00:00,0.268
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 10:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 11:00:00,0.256
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 12:00:00,0.254
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 13:00:00,0.25
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 14:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 15:00:00,0.263
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 16:00:00,0.257
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 17:00:00,0.245
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 18:00:00,0.251
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 19:00:00,0.251
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 20:00:00,0.246
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 21:00:00,0.266
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 22:00:00,0.255
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-18 23:00:00,0.251
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 00:00:00,0.236
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 01:00:00,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 02:00:00,0.261
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 03:00:00,0.258
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 04:00:00,0.26
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 05:00:00,0.237
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 06:00:00,0.226
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 07:00:00,0.232
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 08:00:00,0.231
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 09:00:00,0.236
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 10:00:00,0.233
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 11:00:00,0.241
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 12:00:00,0.227
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 13:00:00,0.236
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 14:00:00,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 15:00:00,0.24
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 16:00:00,0.242
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 17:00:00,0.243
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 18:00:00,0.243
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 19:00:00,0.24
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 20:00:00,0.229
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 21:00:00,0.209
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 22:00:00,0.237
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-19 23:00:00,0.234
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 00:00:00,0.234
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 01:00:00,0.233
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 02:00:00,0.232
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 03:00:00,0.228
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 04:00:00,0.228
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 05:00:00,0.227
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 06:00:00,0.227
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 07:00:00,0.231
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 08:00:00,0.235
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-07-20 09:00:00,0.238
