Station,District,Latitude,Longitude,timestamp,river_level,rainfall_mm,rainfall_6h,rainfall_24h,river_level_change_1h,river_level_change_6h,river_level_change_24h,river_level_mean_6h,river_level_max_24h
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 16:00:00,0.508,0.0,0.0,0.0,-0.009000000000000008,-0.02300000000000002,-0.039000000000000035,0.5106666666666667,0.552
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 16:00:00,1.975,0.0,0.0,0.0,-0.010000000000000009,-0.016000000000000014,-0.10299999999999976,1.9888333333333332,2.063
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 17:00:00,2.166,0.0,0.0,0.0,-0.007000000000000117,-0.02499999999999991,0.03100000000000014,2.175,2.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 17:00:00,0.487,0.0,0.0,0.0,-0.02100000000000002,-0.03500000000000003,-0.06500000000000006,0.5048333333333334,0.549
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 17:00:00,1.97,0.0,0.0,0.0,-0.0050000000000001155,-0.025000000000000133,-0.0930000000000002,1.9846666666666666,2.051
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 18:00:00,2.173,0.0,0.0,0.0,0.007000000000000117,-0.004999999999999893,0.018000000000000238,2.174166666666667,2.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 18:00:00,0.484,0.0,0.0,0.0,-0.0030000000000000027,-0.03300000000000003,-0.06400000000000006,0.49933333333333335,0.549
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 18:00:00,0.484,0.0,0.0,0.0,0.0,-0.009000000000000008,-0.06400000000000006,0.49783333333333335,0.549
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 18:00:00,1.957,0.0,0.0,0.0,-0.0129999999999999,-0.03699999999999992,-0.09400000000000008,1.9785000000000001,2.034
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 19:00:00,2.167,0.0,0.0,0.0,-0.006000000000000227,-0.006000000000000227,0.041999999999999815,2.1731666666666665,2.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 19:00:00,0.499,0.0,0.0,0.0,0.015000000000000013,-0.008000000000000007,-0.050000000000000044,0.4965,0.548
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 19:00:00,1.947,0.0,0.0,0.0,-0.010000000000000009,-0.04899999999999993,-0.08699999999999974,1.9703333333333333,2.027
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 20:00:00,2.177,0.0,0.0,0.0,0.010000000000000231,-0.0040000000000000036,0.05900000000000016,2.1725,2.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 20:00:00,0.497,0.0,0.0,0.0,-0.0020000000000000018,-0.020000000000000018,-0.050000000000000044,0.4931666666666667,0.548
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 20:00:00,1.943,0.0,0.0,0.0,-0.0040000000000000036,-0.04499999999999993,-0.08400000000000007,1.9628333333333334,2.018
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 21:00:00,2.177,0.0,0.0,0.0,0.0,-0.0019999999999997797,0.04600000000000026,2.172166666666666,2.191
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 21:00:00,0.497,0.0,0.0,0.0,0.0,-0.01100000000000001,-0.051000000000000045,0.49133333333333334,0.545
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 21:00:00,1.942,0.0,0.0,0.0,-0.001000000000000112,-0.04300000000000015,-0.07599999999999985,1.9556666666666667,2.01
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 22:00:00,2.193,0.0,0.0,0.0,0.016000000000000014,0.020000000000000018,0.07399999999999984,2.1755,2.193
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 22:00:00,0.496,0.0,0.0,0.0,-0.0010000000000000009,0.009000000000000008,-0.049000000000000044,0.4928333333333333,0.542
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 22:00:00,1.945,0.0,0.0,0.0,0.0030000000000001137,-0.030000000000000027,-0.06499999999999972,1.9506666666666668,2.007
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-10 23:00:00,2.181,0.0,0.0,0.0,-0.01200000000000001,0.015000000000000124,0.04300000000000015,2.178,2.193
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-10 23:00:00,0.499,0.0,0.0,0.0,0.0030000000000000027,0.015000000000000013,-0.04300000000000004,0.49533333333333335,0.539
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-10 23:00:00,1.95,0.0,0.0,0.0,0.004999999999999893,-0.020000000000000018,-0.05700000000000016,1.9473333333333336,2.002
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 00:00:00,2.196,0.0,0.0,0.0,0.015000000000000124,0.02300000000000013,0.06400000000000006,2.181833333333333,2.196
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 00:00:00,0.496,0.0,0.0,0.0,-0.0030000000000000027,0.01200000000000001,-0.04300000000000004,0.49733333333333335,0.538
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 00:00:00,1.956,0.0,0.0,0.0,0.006000000000000005,-0.001000000000000112,-0.04599999999999982,1.9471666666666667,1.997
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 01:00:00,2.196,0.0,0.0,0.0,0.0,0.02900000000000036,0.057000000000000384,2.186666666666667,2.196
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 01:00:00,0.495,0.0,0.0,0.0,-0.0010000000000000009,-0.0040000000000000036,-0.04300000000000004,0.49666666666666676,0.537
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 01:00:00,1.967,0.0,0.0,0.0,0.01100000000000012,0.020000000000000018,-0.030000000000000027,1.9505000000000001,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 02:00:00,2.215,0.0,0.0,0.0,0.018999999999999684,0.03799999999999981,0.07899999999999974,2.193,2.215
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 02:00:00,0.493,0.0,0.0,0.0,-0.0020000000000000018,-0.0040000000000000036,-0.04200000000000004,0.496,0.537
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 02:00:00,1.976,0.0,0.0,0.0,0.008999999999999897,0.03299999999999992,-0.018000000000000016,1.9560000000000002,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 03:00:00,2.21,0.0,0.0,0.0,-0.004999999999999893,0.03299999999999992,0.09499999999999975,2.1984999999999997,2.215
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 03:00:00,0.491,0.0,0.0,0.0,-0.0020000000000000018,-0.006000000000000005,-0.04600000000000004,0.49499999999999994,0.531
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 03:00:00,1.984,0.0,0.0,0.0,0.008000000000000007,0.04200000000000004,-0.008000000000000007,1.963,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 04:00:00,2.204,0.0,0.0,0.0,-0.005999999999999783,0.01100000000000012,0.07600000000000007,2.2003333333333335,2.215
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 04:00:00,0.491,0.0,0.0,0.0,0.0,-0.0050000000000000044,-0.040000000000000036,0.49416666666666664,0.531
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 04:00:00,1.987,0.0,0.0,0.0,0.0030000000000001137,0.04200000000000004,-0.0009999999999998899,1.97,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 05:00:00,2.217,0.0,0.0,0.0,0.0129999999999999,0.03600000000000003,0.07699999999999996,2.2063333333333333,2.217
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 05:00:00,0.487,0.0,0.0,0.0,-0.0040000000000000036,-0.01200000000000001,-0.02400000000000002,0.49216666666666664,0.531
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 05:00:00,0.487,0.0,0.0,0.0,0.0,-0.009000000000000008,-0.02400000000000002,0.49066666666666664,0.531
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 05:00:00,1.987,0.0,0.0,0.0,0.0,0.037000000000000144,0.001000000000000112,1.9761666666666666,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 06:00:00,2.204,0.0,0.0,0.0,-0.0129999999999999,0.008000000000000007,0.07000000000000028,2.2076666666666664,2.217
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 06:00:00,0.485,0.0,0.0,0.0,-0.0020000000000000018,-0.010000000000000009,-0.026000000000000023,0.48899999999999993,0.531
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 06:00:00,1.986,0.0,0.0,0.0,-0.001000000000000112,0.030000000000000027,0.0029999999999998916,1.9811666666666667,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 07:00:00,2.241,0.0,0.0,0.0,0.03699999999999992,0.04499999999999993,0.08300000000000018,2.2151666666666667,2.241
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 07:00:00,0.482,0.0,0.0,0.0,-0.0030000000000000027,-0.01100000000000001,-0.049000000000000044,0.4871666666666667,0.531
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 07:00:00,1.981,0.0,0.0,0.0,-0.004999999999999893,0.014000000000000012,-0.0009999999999998899,1.9835,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 08:00:00,2.233,0.0,0.0,0.0,-0.008000000000000007,0.018000000000000238,0.06000000000000005,2.2181666666666664,2.241
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 08:00:00,0.478,0.0,0.0,0.0,-0.0040000000000000036,-0.013000000000000012,-0.05300000000000005,0.48500000000000004,0.522
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 08:00:00,1.979,0.0,0.0,0.0,-0.0020000000000000018,0.0030000000000001137,-0.006000000000000005,1.984,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 09:00:00,2.244,0.0,0.0,0.0,0.01100000000000012,0.03400000000000025,0.0810000000000004,2.2238333333333333,2.244
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 09:00:00,0.477,0.0,0.0,0.0,-0.0010000000000000009,-0.014000000000000012,-0.04500000000000004,0.48266666666666663,0.517
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 09:00:00,1.974,0.0,0.0,0.0,-0.0050000000000001155,-0.010000000000000009,-0.015000000000000124,1.9823333333333333,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 10:00:00,2.259,0.0,0.0,0.0,0.01499999999999968,0.054999999999999716,0.08699999999999974,2.233,2.259
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 10:00:00,0.457,0.0,0.0,0.0,-0.019999999999999962,-0.02999999999999997,-0.06,0.4776666666666667,0.517
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 10:00:00,1.975,0.0,0.0,0.0,0.001000000000000112,-0.01200000000000001,-0.016000000000000014,1.9803333333333335,1.996
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 11:00:00,2.263,0.0,0.0,0.0,0.0040000000000000036,0.04599999999999982,0.07200000000000006,2.2406666666666664,2.263
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 11:00:00,0.454,0.0,0.0,0.0,-0.0030000000000000027,-0.032999999999999974,-0.03899999999999998,0.4721666666666666,0.517
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 11:00:00,2.004,0.0,0.0,0.0,0.028999999999999915,0.016999999999999904,0.008999999999999897,1.9831666666666667,2.004
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 12:00:00,2.258,0.0,0.0,0.0,-0.004999999999999893,0.053999999999999826,0.08000000000000007,2.2496666666666667,2.263
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 12:00:00,0.451,0.0,0.0,0.0,-0.0030000000000000027,-0.033999999999999975,-0.055999999999999994,0.46649999999999997,0.517
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 12:00:00,2.074,0.0,0.0,0.0,0.06999999999999984,0.08799999999999986,0.07999999999999985,1.9978333333333333,2.074
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 13:00:00,2.287,0.0,0.0,0.0,0.028999999999999915,0.04599999999999982,0.11399999999999988,2.257333333333333,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 13:00:00,0.45,0.0,0.0,0.0,-0.0010000000000000009,-0.03199999999999997,-0.067,0.4611666666666667,0.508
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 13:00:00,2.133,0.0,0.0,0.0,0.05900000000000016,0.1519999999999999,0.137,2.0231666666666666,2.133
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 14:00:00,2.245,0.0,0.0,0.0,-0.041999999999999815,0.01200000000000001,0.06400000000000006,2.259333333333333,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 14:00:00,0.467,0.0,0.0,0.0,0.017000000000000015,-0.010999999999999954,-0.04099999999999998,0.45933333333333337,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 14:00:00,2.181,0.0,0.0,0.0,0.04800000000000004,0.20199999999999996,0.19300000000000006,2.0568333333333335,2.181
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 15:00:00,2.26,0.0,0.0,0.0,0.01499999999999968,0.01599999999999957,0.08099999999999996,2.262,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 15:00:00,0.451,0.0,0.0,0.0,-0.016000000000000014,-0.025999999999999968,-0.035999999999999976,0.45500000000000007,0.499
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 15:00:00,0.451,0.0,0.0,0.0,0.0,-0.006000000000000005,-0.032999999999999974,0.45399999999999996,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 15:00:00,2.221,0.0,0.0,0.0,0.040000000000000036,0.2470000000000001,0.236,2.0980000000000003,2.221
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 16:00:00,2.245,0.0,0.0,0.0,-0.01499999999999968,-0.01399999999999979,0.07200000000000006,2.2596666666666665,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 16:00:00,0.438,0.0,0.0,0.0,-0.013000000000000012,-0.016000000000000014,-0.045999999999999985,0.45133333333333336,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 16:00:00,2.249,0.0,0.0,0.0,0.028000000000000025,0.274,0.274,2.1436666666666664,2.249
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 17:00:00,2.266,0.0,0.0,0.0,0.020999999999999908,0.0030000000000001137,0.10000000000000009,2.260166666666666,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 17:00:00,0.442,0.0,0.0,0.0,0.0040000000000000036,-0.009000000000000008,-0.056999999999999995,0.44983333333333336,0.499
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 17:00:00,0.442,0.0,0.0,0.0,0.0,-0.008000000000000007,-0.05499999999999999,0.44849999999999995,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 17:00:00,2.269,0.0,0.0,0.0,0.020000000000000018,0.2650000000000001,0.29900000000000015,2.1878333333333333,2.269
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 18:00:00,2.252,0.0,0.0,0.0,-0.014000000000000234,-0.006000000000000227,0.07899999999999974,2.2591666666666668,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 18:00:00,0.444,0.0,0.0,0.0,0.0020000000000000018,-0.02300000000000002,-0.05299999999999999,0.4446666666666666,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 18:00:00,2.283,0.0,0.0,0.0,0.01399999999999979,0.20900000000000007,0.32599999999999985,2.2226666666666666,2.283
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 19:00:00,2.274,0.0,0.0,0.0,0.02200000000000024,-0.0129999999999999,0.1070000000000002,2.2569999999999997,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 19:00:00,0.442,0.0,0.0,0.0,-0.0020000000000000018,-0.009000000000000008,-0.05399999999999999,0.44316666666666665,0.499
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 19:00:00,2.295,0.0,0.0,0.0,0.01200000000000001,0.16199999999999992,0.34799999999999986,2.2496666666666667,2.295
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 20:00:00,2.261,0.0,0.0,0.0,-0.0129999999999999,0.016000000000000014,0.08400000000000007,2.2596666666666665,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 20:00:00,0.437,0.0,0.0,0.0,-0.0050000000000000044,-0.014000000000000012,-0.062,0.44083333333333335,0.496
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 20:00:00,2.304,0.0,0.0,0.0,0.008999999999999897,0.12299999999999978,0.36099999999999977,2.2701666666666664,2.304
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 21:00:00,2.271,0.0,0.0,0.0,0.009999999999999787,0.01100000000000012,0.09399999999999986,2.2615,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 21:00:00,0.451,0.0,0.0,0.0,0.014000000000000012,0.013000000000000012,-0.044999999999999984,0.443,0.495
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 21:00:00,2.314,0.0,0.0,0.0,0.010000000000000231,0.09299999999999997,0.3720000000000001,2.2856666666666663,2.314
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 22:00:00,2.269,0.0,0.0,0.0,-0.0019999999999997797,0.02400000000000002,0.07600000000000007,2.2655,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 22:00:00,0.455,0.0,0.0,0.0,0.0040000000000000036,0.013000000000000012,-0.03999999999999998,0.44516666666666665,0.493
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 22:00:00,2.321,0.0,0.0,0.0,0.007000000000000117,0.07200000000000006,0.3760000000000001,2.2976666666666667,2.321
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-11 23:00:00,2.259,0.0,0.0,0.0,-0.010000000000000231,-0.007000000000000117,0.07799999999999985,2.264333333333333,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 23:00:00,0.452,0.0,0.0,0.0,-0.0030000000000000027,0.010000000000000009,-0.04099999999999998,0.44683333333333336,0.491
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-11 23:00:00,0.452,0.0,0.0,0.0,0.0,0.008000000000000007,-0.03899999999999998,0.44816666666666666,0.491
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-11 23:00:00,2.328,0.0,0.0,0.0,0.006999999999999673,0.05899999999999972,0.3779999999999999,2.3074999999999997,2.328
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 00:00:00,2.269,0.0,0.0,0.0,0.010000000000000231,0.017000000000000348,0.07299999999999995,2.2671666666666668,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 00:00:00,0.43,0.0,0.0,0.0,-0.02200000000000002,-0.01200000000000001,-0.061,0.44616666666666666,0.487
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 00:00:00,0.43,0.0,0.0,0.0,0.0,-0.007000000000000006,-0.056999999999999995,0.44500000000000006,0.487
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 00:00:00,2.324,0.0,0.0,0.0,-0.0040000000000000036,0.040999999999999925,0.3679999999999999,2.3143333333333334,2.328
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 01:00:00,2.265,0.0,0.0,0.0,-0.0040000000000000036,-0.008999999999999897,0.06899999999999995,2.2656666666666667,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 01:00:00,0.461,0.0,0.0,0.0,0.031000000000000028,0.010000000000000009,-0.025999999999999968,0.4466666666666667,0.485
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 01:00:00,2.355,0.0,0.0,0.0,0.03100000000000014,0.06000000000000005,0.3879999999999999,2.324333333333333,2.355
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 02:00:00,2.25,0.0,0.0,0.0,-0.015000000000000124,-0.01100000000000012,0.03500000000000014,2.2638333333333334,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 02:00:00,0.438,0.0,0.0,0.0,-0.02300000000000002,-0.017000000000000015,-0.046999999999999986,0.44383333333333336,0.482
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 02:00:00,2.369,0.0,0.0,0.0,0.014000000000000234,0.06500000000000039,0.39300000000000024,2.3351666666666664,2.369
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 03:00:00,2.264,0.0,0.0,0.0,0.01399999999999979,-0.007000000000000117,0.053999999999999826,2.2626666666666666,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 03:00:00,0.46,0.0,0.0,0.0,0.02200000000000002,0.008000000000000007,-0.021999999999999964,0.4451666666666667,0.478
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 03:00:00,2.381,0.0,0.0,0.0,0.011999999999999567,0.06699999999999973,0.3969999999999998,2.3463333333333334,2.381
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 04:00:00,2.24,0.0,0.0,0.0,-0.023999999999999577,-0.028999999999999915,0.03600000000000003,2.257833333333333,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 04:00:00,0.462,0.0,0.0,0.0,0.0020000000000000018,0.010000000000000009,-0.01599999999999996,0.44683333333333336,0.477
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 04:00:00,2.404,0.0,0.0,0.0,0.02300000000000013,0.08299999999999974,0.4169999999999998,2.3601666666666667,2.404
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 05:00:00,2.233,0.0,0.0,0.0,-0.007000000000000117,-0.0259999999999998,0.016000000000000014,2.2535000000000003,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 05:00:00,0.46,0.0,0.0,0.0,-0.0020000000000000018,0.030000000000000027,-0.01699999999999996,0.45183333333333336,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 05:00:00,2.442,0.0,0.0,0.0,0.038000000000000256,0.11400000000000032,0.45500000000000007,2.379166666666667,2.442
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 06:00:00,2.248,0.0,0.0,0.0,0.015000000000000124,-0.020999999999999908,0.04400000000000004,2.2499999999999996,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 06:00:00,0.455,0.0,0.0,0.0,-0.0050000000000000044,0.025000000000000022,-0.0020000000000000018,0.45599999999999996,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 06:00:00,2.474,0.0,0.0,0.0,0.03200000000000003,0.15000000000000036,0.4880000000000002,2.404166666666667,2.474
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 07:00:00,2.261,0.0,0.0,0.0,0.0129999999999999,-0.0040000000000000036,0.020000000000000018,2.2493333333333334,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 07:00:00,0.452,2.0,2.0,2.0,-0.0030000000000000027,-0.009000000000000008,-0.0020000000000000018,0.45450000000000007,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 07:00:00,2.496,0.0,0.0,0.0,0.021999999999999797,0.14100000000000001,0.5149999999999999,2.4276666666666666,2.496
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 08:00:00,2.244,0.0,0.0,0.0,-0.016999999999999904,-0.005999999999999783,0.01100000000000012,2.2483333333333335,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 08:00:00,0.462,2.0,4.0,4.0,0.010000000000000009,0.02400000000000002,0.01100000000000001,0.45849999999999996,0.467
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 08:00:00,2.506,0.0,0.0,0.0,0.009999999999999787,0.13699999999999957,0.5269999999999997,2.4505,2.506
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 09:00:00,2.249,0.0,0.0,0.0,0.004999999999999893,-0.01499999999999968,0.004999999999999893,2.245833333333333,2.287
NH15 Crossing Fakirpara Tangni,DARRANG,26.50833333,92.11638889,2022-09-12 09:00:00,0.468,1.0,5.0,5.0,0.006000000000000005,0.008000000000000007,0.018000000000000016,0.4598333333333333,0.468
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2022-09-12 09:00:00,2.506,0.0,0.0,0.0,0.0,0.125,0.5319999999999998,2.4713333333333334,2.506
NH15 Crossing Dhansirighat,Udalguri,26.69583333,92.25777778,2022-09-12 10:00:00,2.274,0.0,0.0,0.0,0.02499999999999991,0.03399999999999981,0.015000000000000124,2.2514999999999996,2.287
